,trt_imdb_score,trt_duration,trt_language,country,trt_content_rating,budget,aspect_ratio,trt_genre
3714,8-10,longa_metragem,english,USA,R,5000000.0,2.35,Biography
3715,5,longa_metragem,english,USA,PG-13,3300000.0,2.35,Horror
3716,8-10,longa_metragem,english,USA,R,9000000.0,2.35,Mystery
3717,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Horror
3718,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3719,6-7,longa_metragem,english,UK,R,5000000.0,1.85,Drama
3720,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Comedy
3721,5,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3723,5,longa_metragem,english,USA,G,5000000.0,1.33,Animation
3724,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Drama
3726,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3728,5,longa_metragem,english,USA,R,4500000.0,1.85,Comedy
3730,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Horror
3731,5,longa_metragem,other,USA,R,5000000.0,1.85,Drama
3732,6-7,longa_metragem,english,USA,R,6000000.0,1.85,Drama
3733,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Drama
3736,<4,longa_metragem,english,USA,R,5000000.0,1.85,Adventure
3737,6-7,longa_metragem,english,USA,PG,5000000.0,1.85,Comedy
3738,5,longa_metragem,english,USA,R,5000000.0,2.35,Crime
3739,<4,longa_metragem,english,USA,R,5000000.0,1.85,Horror
3740,6-7,longa_metragem,other,Mexico,R,2000000.0,1.85,Adventure
3741,8-10,longa_metragem,english,UK,R,4000000.0,2.35,Comedy
3742,<4,longa_metragem,english,USA,PG-13,5000000.0,1.85,Drama
3743,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Drama
3744,5,longa_metragem,english,USA,R,5000000.0,1.85,Horror
3745,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Horror
3746,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3747,6-7,longa_metragem,english,USA,PG,5000000.0,1.85,Action
3748,5,longa_metragem,english,USA,PG-13,5000000.0,1.33,Horror
3749,6-7,longa_metragem,english,USA,R,8000000.0,2.35,Comedy
3750,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Action
3754,6-7,longa_metragem,english,USA,PG-13,8000000.0,1.85,Drama
3757,5,longa_metragem,english,USA,PG,5000000.0,1.85,Action
3758,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Comedy
3759,6-7,longa_metragem,other,Canada,R,6000000.0,2.35,Comedy
3761,5,longa_metragem,english,USA,R,5000000.0,1.85,Horror
3763,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Comedy
3765,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3767,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3768,6-7,longa_metragem,english,UK,R,5000000.0,2.35,Drama
3771,6-7,longa_metragem,english,Canada,R,5000000.0,2.35,Drama
3772,6-7,longa_metragem,other,France,PG-13,4000000.0,2.35,Drama
3773,6-7,longa_metragem,english,USA,PG-13,5000000.0,2.35,Comedy
3775,6-7,longa_metragem,english,New Zealand,R,5000000.0,2.35,Biography
3776,<4,longa_metragem,english,USA,PG-13,5000000.0,2.35,Drama
3777,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Comedy
3778,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Comedy
3779,6-7,longa_metragem,english,Spain,R,5000000.0,2.35,Drama
3780,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Crime
3781,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Biography
3782,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Drama
3783,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Biography
3784,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Crime
3787,6-7,longa_metragem,english,USA,R,7000000.0,1.85,Comedy
3788,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Crime
3793,6-7,longa_metragem,english,USA,PG,5000000.0,1.85,Drama
3795,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Drama
3797,6-7,longa_metragem,english,USA,PG-13,5000000.0,1.85,Horror
3798,6-7,longa_metragem,english,USA,R,5000000.0,1.85,Crime
3799,<4,longa_metragem,english,Germany,R,5000000.0,2.35,Mystery
3819,6-7,longa_metragem,other,Czech Republic,R,84450000.0,1.85,Comedy
3821,8-10,longa_metragem,english,USA,R,890000.0,1.85,Drama
3823,5,longa_metragem,english,USA,R,4800000.0,2.35,Horror
3824,6-7,longa_metragem,english,UK,R,2800000.0,2.35,Comedy
3825,6-7,longa_metragem,english,USA,R,5000000.0,2.35,Drama
3826,6-7,longa_metragem,english,USA,R,4700000.0,1.85,Fantasy
3829,5,longa_metragem,english,USA,NC-17,4700000.0,1.85,Comedy
3831,5,longa_metragem,english,Denmark,R,4800000.0,1.85,Crime
3837,6-7,longa_metragem,other,France,R,4600000.0,1.85,Comedy
3839,5,longa_metragem,english,Spain,R,4600000.0,1.85,Drama
3841,6-7,longa_metragem,english,USA,R,4500000.0,1.85,Comedy
3843,6-7,longa_metragem,english,UK,R,4500000.0,1.66,Comedy
3846,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Drama
3848,6-7,longa_metragem,english,USA,R,4500000.0,1.85,Crime
3849,8-10,longa_metragem,english,USA,R,4500000.0,1.37,Drama
3851,6-7,longa_metragem,other,Spain,PG-13,700000000.0,2.0,Drama
3853,5,longa_metragem,english,USA,PG,5000000.0,2.35,Comedy
3854,8-10,longa_metragem,english,USA,R,4500000.0,2.35,Drama
3856,6-7,longa_metragem,other,Netherlands,R,4500000.0,1.85,Crime
3857,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Comedy
3859,6-7,longa_metragem,other,South Korea,R,4200000000.0,2.35,Crime
3861,6-7,longa_metragem,english,UK,R,2500000.0,1.85,Comedy
3862,6-7,longa_metragem,other,Hong Kong,R,35000000.0,2.35,Action
3865,5,longa_metragem,english,USA,R,4500000.0,2.35,Drama
3867,8-10,longa_metragem,english,USA,R,4400000.0,1.85,Drama
3873,6-7,longa_metragem,english,UK,R,3000000.0,2.35,Action
3876,6-7,longa_metragem,english,New Zealand,PG-13,6000000.0,2.35,Drama
3883,6-7,longa_metragem,other,Russia,R,4200000.0,1.85,Fantasy
3884,6-7,longa_metragem,english,UK,R,2300000.0,2.35,Crime
3885,6-7,longa_metragem,english,Canada,R,4000000.0,1.85,Comedy
3886,5,longa_metragem,english,USA,R,4000000.0,2.35,Horror
3888,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Drama
3889,8-10,longa_metragem,english,USA,PG,4000000.0,1.37,Comedy
3890,6-7,longa_metragem,english,USA,R,4000000.0,1.37,Drama
3892,6-7,longa_metragem,english,USA,R,4000000.0,2.35,Drama
3893,5,longa_metragem,english,USA,PG-13,8500000.0,2.35,Drama
3894,6-7,longa_metragem,english,USA,R,3600000.0,1.66,Drama
3898,<4,longa_metragem,english,USA,R,4000000.0,2.35,Mystery
3901,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
3902,6-7,longa_metragem,english,USA,R,4000000.0,2.35,Horror
3905,<4,longa_metragem,english,France,PG-13,5000000.0,2.35,Drama
3906,8-10,longa_metragem,english,USA,R,4000000.0,1.85,Drama
3907,6-7,longa_metragem,english,UK,PG-13,4000000.0,1.85,Comedy
3909,<4,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3910,<4,longa_metragem,english,USA,R,6000000.0,1.85,Comedy
3911,6-7,longa_metragem,english,USA,R,3200000.0,2.35,Crime
3913,5,longa_metragem,english,USA,R,4000000.0,1.85,Crime
3916,6-7,longa_metragem,other,Spain,R,3400000.0,2.35,Drama
3917,<4,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3918,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3921,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3922,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3923,<4,longa_metragem,english,USA,R,8000000.0,1.85,Documentary
3924,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Drama
3925,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3926,5,longa_metragem,english,USA,R,4000000.0,1.85,Comedy
3927,6-7,longa_metragem,english,USA,R,4000000.0,2.55,Comedy
3928,6-7,longa_metragem,english,USA,R,4000000.0,2.35,Comedy
3930,6-7,longa_metragem,english,UK,PG,4000000.0,1.85,Adventure
3931,8-10,longa_metragem,other,USA,PG-13,4000000.0,2.35,Documentary
3932,<4,longa_metragem,english,USA,R,4000000.0,1.85,Adventure
3935,6-7,longa_metragem,english,USA,R,4000000.0,1.85,Drama
3936,5,longa_metragem,english,USA,R,4000000.0,1.78,Drama
3938,6-7,longa_metragem,english,USA,R,4000000.0,2.35,Drama
3939,6-7,longa_metragem,english,UK,PG,3000000.0,2.35,Comedy
3940,5,longa_metragem,english,USA,R,1300000.0,1.85,Crime
3941,6-7,longa_metragem,english,Australia,R,1500000.0,1.85,Comedy
3942,6-7,longa_metragem,english,UK,R,4000000.0,1.85,Comedy
3944,6-7,longa_metragem,english,USA,R,9500000.0,2.35,Crime
3945,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Comedy
3947,6-7,longa_metragem,english,Australia,R,16000000.0,2.35,Drama
3949,6-7,longa_metragem,other,Spain,R,4000000.0,1.85,Comedy
3950,6-7,longa_metragem,english,USA,R,650000.0,2.35,Drama
3952,5,longa_metragem,english,USA,R,4000000.0,1.85,Biography
3953,6-7,longa_metragem,other,Brazil,R,4000000.0,2.35,Drama
3970,8-10,longa_metragem,english,USA,G,3977000.0,1.37,Drama
3971,6-7,longa_metragem,english,UK,PG-13,4000000.0,2.35,Biography
3972,6-7,longa_metragem,english,USA,R,3800000.0,2.35,Adventure
3974,6-7,longa_metragem,english,USA,R,3768785.0,1.37,Biography
3977,6-7,longa_metragem,english,Canada,R,3500000.0,2.35,Comedy
3978,6-7,longa_metragem,english,USA,R,3700000.0,1.37,Adventure
3979,6-7,longa_metragem,english,Iceland,R,3800000.0,2.35,Drama
3980,6-7,longa_metragem,english,UK,R,2000000.0,1.85,Comedy
3984,6-7,longa_metragem,english,UK,R,3500000.0,1.85,Comedy
3985,6-7,longa_metragem,english,USA,PG,3500000.0,1.85,Comedy
3987,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
3988,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Crime
3990,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
3996,6-7,longa_metragem,english,USA,R,3500000.0,1.66,Horror
3997,<4,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
3998,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
3999,6-7,longa_metragem,english,USA,R,3500000.0,2.35,Biography
4000,8-10,longa_metragem,other,Argentina,R,2000000.0,2.35,Drama
4003,6-7,media_metragem,english,USA,NC-17,3600000.0,1.85,Comedy
4004,5,longa_metragem,english,USA,PG-13,3000000.0,1.85,Action
4006,6-7,longa_metragem,other,Mexico,R,3500000.0,1.85,Drama
4007,6-7,longa_metragem,other,Norway,PG-13,19900000.0,1.85,Comedy
4008,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
4010,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
4011,5,longa_metragem,english,USA,PG-13,3500000.0,2.35,Action
4024,6-7,longa_metragem,other,France,G,8000000.0,1.85,Documentary
4025,6-7,longa_metragem,english,USA,R,3500000.0,1.85,Biography
4027,6-7,longa_metragem,english,USA,R,3000000.0,1.66,Comedy
4028,8-10,longa_metragem,english,USA,R,3300000.0,2.4,Drama
4029,8-10,longa_metragem,other,Brazil,R,3300000.0,1.85,Crime
4030,6-7,longa_metragem,english,UK,R,2200000.0,1.85,Comedy
4033,8-10,longa_metragem,other,Denmark,R,3800000.0,2.35,Drama
4035,6-7,longa_metragem,english,USA,PG-13,3300000.0,1.85,Drama
4043,6-7,longa_metragem,other,Colombia,R,3000000.0,1.85,Crime
4044,6-7,longa_metragem,english,USA,R,3200000.0,1.85,Comedy
4046,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4047,6-7,longa_metragem,english,UK,R,3000000.0,1.37,Action
4050,8-10,longa_metragem,english,UK,R,3500000.0,1.85,Drama
4051,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4052,5,longa_metragem,english,USA,R,3000000.0,1.85,Horror
4053,6-7,longa_metragem,english,UK,PG,3000000.0,2.35,Comedy
4054,8-10,longa_metragem,english,Germany,R,4000000.0,1.85,Crime
4056,5,longa_metragem,english,USA,R,2200000.0,1.85,Fantasy
4057,6-7,longa_metragem,english,UK,R,3000000.0,1.66,Drama
4058,5,longa_metragem,english,USA,R,3000000.0,2.35,Horror
4059,6-7,longa_metragem,english,USA,R,3000000.0,2.35,Horror
4060,5,longa_metragem,english,USA,R,3000000.0,1.85,Biography
4063,5,longa_metragem,english,USA,PG,3000000.0,1.85,Comedy
4065,5,longa_metragem,english,USA,R,3000000.0,1.85,Horror
4066,8-10,longa_metragem,english,UK,PG,3000000.0,2.35,Adventure
4067,5,longa_metragem,english,USA,PG,3000000.0,1.85,Adventure
4070,<4,longa_metragem,english,USA,R,2500000.0,1.85,Fantasy
4072,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4075,5,longa_metragem,english,USA,R,3000000.0,1.85,Action
4081,<4,longa_metragem,english,USA,PG-13,3000000.0,1.85,Comedy
4082,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Drama
4083,<4,longa_metragem,english,USA,PG,3000000.0,1.85,Comedy
4084,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Action
4086,6-7,longa_metragem,english,USA,PG-13,3000000.0,1.85,Comedy
4089,6-7,longa_metragem,english,UK,R,1900000.0,1.85,Comedy
4090,<4,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4091,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Crime
4094,5,longa_metragem,english,USA,R,3000000.0,1.66,Fantasy
4095,5,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4097,6-7,longa_metragem,english,USA,R,4500000.0,1.85,Drama
4098,5,longa_metragem,english,USA,R,3500000.0,1.85,Comedy
4099,6-7,longa_metragem,english,USA,R,3300000.0,1.85,Biography
4101,6-7,longa_metragem,other,UK,R,3000000.0,2.35,Crime
4103,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4104,5,longa_metragem,english,USA,R,3000000.0,2.35,Comedy
4105,8-10,longa_metragem,other,South Korea,R,3000000.0,2.35,Drama
4106,6-7,longa_metragem,english,USA,PG,3500000.0,1.78,Drama
4107,6-7,longa_metragem,english,Canada,R,3000000.0,2.35,Action
4114,5,longa_metragem,english,USA,R,3000000.0,2.35,Comedy
4117,5,longa_metragem,english,USA,R,3000000.0,1.78,Comedy
4120,6-7,longa_metragem,other,Germany,R,2700000.0,1.85,Comedy
4122,<4,longa_metragem,english,USA,R,5000000.0,2.35,Horror
4123,6-7,longa_metragem,english,USA,R,3000000.0,1.85,Comedy
4124,5,longa_metragem,english,Germany,R,3000000.0,2.35,Drama
4144,8-10,longa_metragem,other,Brazil,R,2900000.0,2.35,Drama
4147,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Comedy
4151,6-7,longa_metragem,other,France,R,2200000.0,2.35,Horror
4154,6-7,longa_metragem,english,USA,R,8000000.0,1.85,Crime
4155,8-10,longa_metragem,english,USA,R,2883848.0,1.66,Comedy
4156,5,longa_metragem,english,USA,R,2800000.0,1.85,Horror
4157,8-10,longa_metragem,english,USA,R,2800000.0,1.37,Adventure
4158,8-10,longa_metragem,english,USA,PG,2800000.0,1.85,Comedy
4159,5,longa_metragem,english,USA,R,2000000.0,1.85,Horror
4161,6-7,longa_metragem,english,USA,R,2700000.0,1.66,Drama
4168,6-7,longa_metragem,english,USA,R,2600000.0,2.35,Comedy
4169,5,longa_metragem,english,USA,R,1800000.0,1.85,Horror
4171,6-7,longa_metragem,english,UK,R,2600000.0,1.66,Drama
4175,6-7,media_metragem,other,Spain,R,2600000.0,1.85,Horror
4180,5,longa_metragem,english,USA,R,2500000.0,1.85,Comedy
4181,5,longa_metragem,english,USA,PG,2500000.0,1.85,Documentary
4183,6-7,longa_metragem,english,USA,PG,26000000.0,1.37,Comedy
4184,<4,longa_metragem,english,USA,R,2500000.0,2.35,Horror
4187,6-7,longa_metragem,english,USA,R,2500000.0,1.85,Comedy
4188,6-7,longa_metragem,english,USA,R,2500000.0,1.78,Drama
4189,6-7,longa_metragem,english,USA,R,2500000.0,2.35,Comedy
4190,8-10,longa_metragem,english,USA,R,2500000.0,1.85,Drama
4192,6-7,longa_metragem,english,USA,R,2500000.0,2.35,Drama
4195,6-7,longa_metragem,english,USA,PG-13,2500000.0,2.35,Comedy
4196,6-7,longa_metragem,english,Spain,R,2000000.0,1.85,Drama
4197,6-7,longa_metragem,english,USA,R,2500000.0,2.35,Comedy
4199,6-7,longa_metragem,english,USA,R,2500000.0,1.78,Comedy
4200,6-7,longa_metragem,english,USA,R,2500000.0,1.85,Documentary
4203,5,longa_metragem,english,USA,PG-13,2500000.0,1.85,Comedy
4204,6-7,longa_metragem,english,USA,R,2500000.0,1.78,Documentary
4205,6-7,longa_metragem,english,UK,PG-13,14000000.0,2.35,Comedy
4206,6-7,longa_metragem,other,Germany,R,8400000.0,2.35,Horror
4207,5,longa_metragem,other,USA,PG-13,2500000.0,1.85,Drama
4208,6-7,longa_metragem,english,USA,R,2500000.0,1.85,Comedy
4212,6-7,longa_metragem,english,USA,R,2400000.0,1.85,Drama
4213,5,longa_metragem,english,Poland,PG-13,2400000.0,2.35,Drama
4216,6-7,longa_metragem,english,UK,R,1500000.0,1.85,Crime
4219,<4,longa_metragem,english,USA,PG-13,2450000.0,1.85,Drama
4225,6-7,longa_metragem,english,USA,G,2280000.0,1.37,Animation
4228,5,longa_metragem,english,USA,R,4000000.0,2.35,Horror
4229,<4,longa_metragem,english,USA,R,2200000.0,1.85,Horror
4230,5,longa_metragem,english,USA,PG-13,2200000.0,1.85,Drama
4238,8-10,longa_metragem,english,USA,R,2100000.0,1.37,Drama
4240,6-7,longa_metragem,other,Norway,R,15500000.0,1.85,Comedy
4247,6-7,longa_metragem,english,UK,R,2000000.0,1.37,Action
4248,5,longa_metragem,english,USA,R,2300000.0,1.33,Action
4251,6-7,longa_metragem,english,USA,R,2000000.0,2.35,Horror
4254,6-7,longa_metragem,english,Australia,R,2000000.0,2.35,Action
4255,6-7,longa_metragem,other,Hong Kong,R,2000000.0,2.35,Action
4257,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Biography
4258,5,longa_metragem,english,France,R,2000000.0,1.85,Drama
4259,8-10,longa_metragem,other,Germany,R,2000000.0,2.35,Drama
4260,6-7,longa_metragem,english,USA,PG-13,2000000.0,2.35,Drama
4263,6-7,longa_metragem,other,France,PG-13,9500000.0,1.66,Animation
4264,6-7,longa_metragem,english,Canada,PG-13,2000000.0,1.85,Comedy
4266,8-10,longa_metragem,english,USA,R,2700000.0,1.85,Drama
4267,8-10,longa_metragem,other,Mexico,R,2000000.0,1.85,Drama
4268,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Drama
4270,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Drama
4273,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Comedy
4275,6-7,longa_metragem,english,UK,R,2000000.0,1.85,Drama
4277,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Action
4278,5,longa_metragem,english,USA,PG-13,2000000.0,1.85,Crime
4279,<4,longa_metragem,english,USA,R,2000000.0,1.85,Comedy
4280,5,longa_metragem,english,UK,R,2000000.0,1.85,Horror
4283,6-7,longa_metragem,english,USA,R,2000000.0,1.78,Comedy
4284,8-10,longa_metragem,other,Israel,R,1500000.0,1.85,Animation
4285,<4,longa_metragem,english,USA,PG-13,2000000.0,1.85,Adventure
4287,6-7,longa_metragem,english,USA,R,2000000.0,2.35,Drama
4289,8-10,longa_metragem,english,UK,PG,2000000.0,1.85,Documentary
4291,6-7,longa_metragem,english,USA,NC-17,2000000.0,1.85,Biography
4294,<4,longa_metragem,english,USA,R,3400000.0,1.85,Comedy
4296,6-7,longa_metragem,english,USA,PG-13,6000000.0,1.85,Comedy
4298,6-7,longa_metragem,english,USA,PG-13,2000000.0,1.85,Action
4301,5,longa_metragem,english,USA,R,3800000.0,2.35,Comedy
4303,<4,longa_metragem,english,USA,R,13500000.0,2.35,Drama
4311,6-7,longa_metragem,english,UK,R,14000.0,2.35,Drama
4312,6-7,longa_metragem,english,USA,R,2000000.0,1.85,Drama
4318,6-7,longa_metragem,english,South Africa,R,2000000.0,2.35,Action
4328,6-7,longa_metragem,english,USA,R,2300000.0,1.37,Crime
4333,5,longa_metragem,english,USA,R,2000000.0,2.35,Comedy
4343,6-7,longa_metragem,english,USA,R,1900000.0,1.85,Crime
4344,6-7,longa_metragem,english,USA,PG-13,1900000.0,2.35,Drama
4346,6-7,longa_metragem,english,Spain,R,3000000.0,2.35,Drama
4349,5,longa_metragem,other,France,R,1400000.0,1.85,Drama
4353,6-7,longa_metragem,english,UK,PG-13,1000000.0,1.85,Biography
4355,6-7,longa_metragem,english,USA,R,1900000.0,1.85,Drama
4356,5,longa_metragem,english,France,PG-13,1800000.0,1.85,Drama
4360,6-7,longa_metragem,other,Mexico,R,1800000.0,1.85,Drama
4361,6-7,longa_metragem,english,USA,PG-13,1800000.0,1.85,Drama
4363,6-7,longa_metragem,english,USA,PG-13,1800000.0,1.85,Drama
4375,6-7,longa_metragem,other,Germany,R,3500000.0,1.85,Crime
4376,6-7,longa_metragem,english,USA,R,500000.0,1.85,Drama
4381,6-7,longa_metragem,english,USA,R,1700000.0,2.35,Crime
4382,6-7,longa_metragem,english,USA,R,2000000.0,2.35,Horror
4383,6-7,longa_metragem,english,USA,PG-13,1700000.0,1.85,Comedy
4384,6-7,longa_metragem,english,UK,R,1700000.0,1.85,Drama
4385,6-7,longa_metragem,other,India,PG,1000000.0,2.35,Drama
4386,6-7,longa_metragem,english,UK,R,1000000.0,1.85,Drama
4393,6-7,longa_metragem,other,France,PG,1300000.0,1.85,Comedy
4398,6-7,longa_metragem,other,France,R,1600000.0,2.35,Crime
4399,5,longa_metragem,english,USA,R,1650000.0,2.35,Drama
4402,6-7,longa_metragem,english,USA,PG-13,2000000.0,1.85,Comedy
4403,6-7,longa_metragem,english,USA,R,1100000.0,1.85,Action
4406,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Comedy
4407,6-7,longa_metragem,english,USA,R,1000000.0,1.85,Comedy
4411,6-7,longa_metragem,english,Canada,R,2000000.0,1.85,Drama
4412,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Comedy
4413,6-7,longa_metragem,english,USA,PG-13,1500000.0,2.35,Fantasy
4415,6-7,longa_metragem,other,Argentina,R,1500000.0,1.85,Crime
4417,6-7,longa_metragem,english,USA,R,1500000.0,1.66,Drama
4418,5,longa_metragem,english,USA,R,1500000.0,1.78,Comedy
4419,6-7,longa_metragem,english,France,R,1500000.0,1.85,Crime
4420,6-7,longa_metragem,english,USA,R,1500000.0,1.66,Drama
4423,6-7,longa_metragem,english,USA,R,1500000.0,2.35,Horror
4424,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Comedy
4427,8-10,longa_metragem,english,USA,G,1500000.0,1.37,Comedy
4428,6-7,longa_metragem,english,USA,PG,1500000.0,1.85,Drama
4429,6-7,longa_metragem,english,USA,R,1500000.0,1.85,Comedy
4434,6-7,longa_metragem,english,Canada,R,1500000.0,2.35,Fantasy
4435,6-7,longa_metragem,english,USA,R,2000000.0,2.35,Drama
4437,5,longa_metragem,english,USA,R,2500000.0,2.35,Drama
4449,6-7,longa_metragem,english,USA,R,2000000.0,1.37,Animation
4450,6-7,longa_metragem,other,Argentina,R,1400000.0,1.85,Drama
4452,6-7,longa_metragem,english,UK,PG-13,1400000.0,1.85,Adventure
4458,8-10,longa_metragem,english,UK,R,960000.0,1.85,Comedy
4461,8-10,longa_metragem,other,Denmark,R,1300000.0,1.33,Drama
4462,6-7,longa_metragem,english,USA,R,1300000.0,1.85,Comedy
4463,6-7,longa_metragem,other,USA,R,1592000.0,1.85,Drama
4464,6-7,longa_metragem,english,USA,PG,1300000.0,1.85,Drama
4470,6-7,longa_metragem,english,USA,R,1000000.0,1.85,Comedy
4475,6-7,longa_metragem,english,USA,R,1250000.0,1.85,Horror
4484,6-7,longa_metragem,english,USA,R,1200000.0,1.85,Drama
4485,6-7,longa_metragem,english,USA,R,1200000.0,1.85,Horror
4486,6-7,longa_metragem,english,USA,R,1200000.0,1.85,Comedy
