,trt_imdb_score,trt_duration,trt_language,country,budget,gross,trt_content_rating,trt_genre
2372,6,longa_metragem,english,USA,20000000.0,39103378.0,R,Horror
2376,7,longa_metragem,english,USA,19000000.0,21483154.0,PG-13,Drama
2377,6,longa_metragem,english,USA,19000000.0,8396942.0,R,Adventure
2378,6,longa_metragem,english,USA,19000000.0,12561.0,PG,Comedy
2380,6,longa_metragem,english,USA,23000000.0,6923891.0,R,Comedy
2382,5,longa_metragem,english,USA,19000000.0,2119994.0,G,Family
2385,6,longa_metragem,english,USA,19000000.0,64255243.0,R,Drama
2386,7,longa_metragem,english,USA,19000000.0,22245861.0,R,Comedy
2389,7,longa_metragem,english,USA,18500000.0,10562387.0,R,Adventure
2390,6,longa_metragem,english,USA,18500000.0,18439082.0,PG-13,Comedy
2391,6,longa_metragem,english,USA,18000000.0,150056505.0,R,Comedy
2392,6,longa_metragem,english,USA,18000000.0,119938730.0,PG-13,Action
2393,7,longa_metragem,english,USA,18000000.0,114968774.0,PG,Comedy
2394,7,longa_metragem,english,USA,18000000.0,128505958.0,R,Comedy
2395,6,longa_metragem,english,USA,18000000.0,95001351.0,PG-13,Comedy
2396,6,longa_metragem,english,USA,17000000.0,76400000.0,PG,Action
2397,6,longa_metragem,english,USA,20000000.0,75072454.0,PG-13,Drama
2398,5,longa_metragem,english,USA,17000000.0,65535067.0,R,Comedy
2399,3,longa_metragem,english,USA,16000000.0,13998282.0,PG-13,Action
2400,6,longa_metragem,english,USA,17000000.0,6061759.0,PG-13,Comedy
2401,5,longa_metragem,english,USA,18000000.0,64955956.0,PG-13,Comedy
2402,7,longa_metragem,english,USA,18000000.0,60057639.0,R,Comedy
2403,7,media_metragem,english,USA,17000000.0,53868030.0,PG-13,Comedy
2404,6,longa_metragem,english,USA,18000000.0,59573085.0,PG-13,Comedy
2405,6,longa_metragem,english,USA,21000000.0,52691009.0,PG,Comedy
2406,7,longa_metragem,english,USA,15000000.0,59735548.0,R,Action
2407,8,longa_metragem,english,USA,18000000.0,51600000.0,R,Biography
2408,3,longa_metragem,english,USA,20000000.0,43818159.0,PG-13,Horror
2409,7,longa_metragem,english,USA,17000000.0,86049418.0,PG-13,Comedy
2410,6,longa_metragem,english,USA,18000000.0,43601508.0,PG-13,Comedy
2413,6,longa_metragem,english,USA,18000000.0,41382841.0,PG-13,Comedy
2414,7,longa_metragem,english,USA,18000000.0,42335698.0,R,Comedy
2415,7,longa_metragem,english,USA,18000000.0,33404871.0,PG-13,Drama
2416,7,longa_metragem,english,USA,15000000.0,31471430.0,R,Drama
2417,5,longa_metragem,english,USA,25000000.0,30222640.0,PG-13,Drama
2419,5,longa_metragem,english,USA,18000000.0,26906039.0,PG-13,Action
2420,6,longa_metragem,english,USA,1000000.0,21378000.0,R,Fantasy
2421,7,longa_metragem,english,USA,18000000.0,43853424.0,PG,Biography
2423,5,longa_metragem,english,USA,18000000.0,23993605.0,R,Comedy
2424,5,longa_metragem,english,USA,18000000.0,26400000.0,PG,Action
2425,8,longa_metragem,english,USA,18000000.0,45250.0,R,Biography
2426,5,longa_metragem,english,USA,18000000.0,22927390.0,PG-13,Drama
2427,6,longa_metragem,english,USA,18000000.0,4250320.0,PG-13,Adventure
2428,5,longa_metragem,english,USA,18000000.0,22452209.0,PG,Comedy
2429,7,longa_metragem,english,USA,18000000.0,18329466.0,R,Adventure
2430,6,longa_metragem,english,USA,18000000.0,17071230.0,PG,Comedy
2431,6,longa_metragem,english,USA,18000000.0,17174870.0,PG-13,Drama
2432,5,longa_metragem,english,USA,17000000.0,26284475.0,PG-13,Comedy
2433,5,longa_metragem,english,USA,18000000.0,16702864.0,PG,Comedy
2434,7,longa_metragem,english,USA,18000000.0,15561627.0,R,Drama
2437,6,longa_metragem,english,USA,18000000.0,15281286.0,R,Comedy
2438,5,longa_metragem,english,USA,18000000.0,8000000.0,PG,Action
2439,6,longa_metragem,english,USA,18000000.0,13491653.0,R,Drama
2441,4,longa_metragem,english,USA,18000000.0,10494494.0,PG-13,Action
2442,7,longa_metragem,english,USA,18000000.0,7837632.0,R,Drama
2443,5,longa_metragem,english,USA,18000000.0,15155772.0,PG-13,Comedy
2444,5,longa_metragem,english,USA,18000000.0,8508843.0,PG,Adventure
2446,5,longa_metragem,english,USA,17000000.0,6734844.0,R,Drama
2447,6,longa_metragem,english,USA,18000000.0,6000000.0,PG,Action
2449,7,longa_metragem,english,USA,18000000.0,5887457.0,R,Biography
2450,6,longa_metragem,english,USA,18000000.0,13362308.0,PG-13,Drama
2453,3,longa_metragem,english,USA,20000000.0,5333658.0,PG,Action
2457,6,longa_metragem,english,USA,18000000.0,3203044.0,R,Comedy
2462,5,longa_metragem,english,USA,2700000.0,3500000.0,R,Action
2463,7,longa_metragem,english,USA,18000000.0,676698.0,R,Crime
2475,7,longa_metragem,english,USA,20000000.0,121463226.0,R,Comedy
2478,6,longa_metragem,english,USA,23000000.0,58006147.0,PG-13,Drama
2479,6,longa_metragem,english,USA,17500000.0,51053787.0,PG,Action
2482,4,longa_metragem,english,USA,17500000.0,7017178.0,PG,Drama
2484,6,longa_metragem,english,USA,17500000.0,325491.0,R,Crime
2485,7,longa_metragem,english,USA,17000000.0,96471845.0,PG-13,Fantasy
2486,8,longa_metragem,english,USA,18500000.0,85200000.0,R,Action
2487,7,longa_metragem,english,USA,17000000.0,72000000.0,R,Drama
2488,5,longa_metragem,english,USA,17000000.0,72219395.0,R,Horror
2489,6,longa_metragem,english,USA,17000000.0,82389560.0,R,Comedy
2490,7,longa_metragem,english,USA,12000000.0,71502303.0,R,Adventure
2491,6,longa_metragem,english,USA,17500000.0,19179969.0,R,Comedy
2492,7,longa_metragem,english,USA,300000.0,47000000.0,R,Horror
2494,5,longa_metragem,english,USA,17000000.0,37566230.0,PG,Comedy
2495,6,longa_metragem,english,USA,17000000.0,70492685.0,R,Comedy
2498,5,longa_metragem,english,USA,17000000.0,37939782.0,R,Comedy
2500,6,longa_metragem,english,USA,17000000.0,30324946.0,PG-13,Comedy
2501,5,longa_metragem,english,USA,17000000.0,27854896.0,PG-13,Drama
2502,6,longa_metragem,english,USA,15000000.0,41777564.0,R,Horror
2503,5,longa_metragem,english,USA,17000000.0,22734486.0,PG-13,Comedy
2504,7,longa_metragem,english,USA,17000000.0,44469602.0,PG,Biography
2507,7,longa_metragem,english,USA,17000000.0,64998368.0,PG-13,Comedy
2508,4,longa_metragem,english,USA,34000000.0,19693891.0,PG-13,Comedy
2510,4,longa_metragem,english,USA,17000000.0,12693621.0,PG-13,Horror
2511,3,longa_metragem,english,USA,4000000.0,15655665.0,PG-13,Comedy
2512,5,longa_metragem,english,USA,17000000.0,11634458.0,G,Adventure
2513,6,longa_metragem,english,USA,17000000.0,27154426.0,R,Crime
2515,6,longa_metragem,english,USA,17000000.0,54239856.0,R,Horror
2516,5,longa_metragem,english,USA,17000000.0,8662318.0,PG-13,Comedy
2517,5,longa_metragem,english,USA,19000000.0,7156725.0,PG-13,Comedy
2523,7,longa_metragem,english,USA,16000000.0,39825798.0,PG-13,Drama
2524,6,longa_metragem,english,USA,17000000.0,2000000.0,PG,Adventure
2530,4,longa_metragem,english,USA,17000000.0,4930798.0,PG-13,Horror
2531,6,longa_metragem,english,USA,16500000.0,59847242.0,PG-13,Comedy
2532,6,longa_metragem,english,USA,16800000.0,220914.0,R,Biography
2534,7,longa_metragem,english,USA,15000000.0,43848100.0,R,Crime
2535,7,longa_metragem,english,USA,16500000.0,42700000.0,PG,Drama
2537,6,longa_metragem,english,USA,16500000.0,11702090.0,PG-13,Comedy
2538,7,longa_metragem,english,USA,15000000.0,13005485.0,R,Drama
2539,8,longa_metragem,english,USA,16400000.0,95860116.0,PG,Comedy
2540,7,longa_metragem,english,USA,16000000.0,127175354.0,PG-13,Comedy
2541,7,longa_metragem,english,USA,16000000.0,92823600.0,R,Comedy
2542,7,longa_metragem,english,USA,16000000.0,54000000.0,R,Drama
2543,6,longa_metragem,english,USA,15600000.0,68525609.0,R,Comedy
2544,6,longa_metragem,english,USA,16000000.0,52885587.0,R,Comedy
2546,4,longa_metragem,english,USA,16000000.0,42638165.0,PG-13,Drama
2547,7,longa_metragem,english,USA,16000000.0,45507053.0,PG-13,Adventure
2548,5,longa_metragem,english,USA,16000000.0,39511038.0,R,Horror
2549,5,longa_metragem,english,USA,18500000.0,6462576.0,PG-13,Drama
2550,3,longa_metragem,english,USA,16000000.0,40363530.0,PG,Comedy
2553,5,longa_metragem,english,USA,35000000.0,33357476.0,PG,Action
2554,6,longa_metragem,english,USA,16000000.0,28734552.0,R,Crime
2555,4,longa_metragem,english,USA,16000000.0,37300107.0,PG-13,Drama
2556,5,longa_metragem,english,USA,17700000.0,27087695.0,PG-13,Adventure
2557,5,longa_metragem,english,USA,15000000.0,30102717.0,R,Action
2559,4,longa_metragem,english,USA,16500000.0,26896744.0,PG-13,Comedy
2563,5,longa_metragem,english,USA,16000000.0,20627372.0,PG-13,Comedy
2564,7,longa_metragem,english,USA,16000000.0,16346122.0,PG-13,Drama
2565,5,longa_metragem,english,USA,16000000.0,16204793.0,R,Comedy
2566,5,longa_metragem,english,USA,16000000.0,15427192.0,PG-13,Comedy
2567,7,longa_metragem,english,USA,16000000.0,14792779.0,PG,Comedy
2569,7,longa_metragem,english,USA,16000000.0,19057024.0,PG-13,Drama
2570,5,longa_metragem,english,USA,16000000.0,14108518.0,PG-13,Comedy
2571,5,longa_metragem,english,USA,20000000.0,13854000.0,PG-13,Comedy
2572,7,longa_metragem,english,USA,26000000.0,77324422.0,PG-13,Drama
2576,6,longa_metragem,english,USA,15000000.0,4734235.0,R,Comedy
2577,6,longa_metragem,english,USA,16000000.0,4839383.0,PG-13,Comedy
2578,6,longa_metragem,english,USA,15000000.0,4193025.0,R,Comedy
2580,7,longa_metragem,english,USA,16000000.0,2849142.0,R,Drama
2581,2,longa_metragem,english,USA,16000000.0,1686429.0,PG-13,Action
2582,6,longa_metragem,english,USA,16000000.0,1984743.0,R,Drama
2585,4,longa_metragem,english,USA,16000000.0,13922211.0,R,Comedy
2589,5,longa_metragem,english,USA,16000000.0,2964.0,PG-13,Comedy
2592,6,longa_metragem,english,USA,16000000.0,2428883.0,R,Drama
2593,4,longa_metragem,english,USA,15600000.0,13571817.0,PG-13,Comedy
2597,5,longa_metragem,english,USA,15500000.0,1181197.0,R,Drama
2600,7,longa_metragem,english,USA,14000000.0,234760500.0,R,Action
2601,7,longa_metragem,english,USA,18000000.0,285761243.0,PG,Comedy
2602,5,longa_metragem,english,USA,11000000.0,167780960.0,PG,Comedy
2603,7,longa_metragem,english,USA,22000000.0,177200000.0,PG,Comedy
2604,6,longa_metragem,english,USA,15000000.0,176781728.0,PG,Action
2606,8,longa_metragem,english,USA,15000000.0,130058047.0,R,Drama
2608,6,longa_metragem,english,USA,15000000.0,111936400.0,PG,Comedy
2610,6,longa_metragem,english,USA,15500000.0,317040.0,PG-13,Drama
2611,7,longa_metragem,english,USA,15000000.0,94175854.0,PG-13,Drama
2615,6,longa_metragem,english,USA,10000000.0,69800000.0,R,Comedy
2617,6,longa_metragem,english,USA,15000000.0,64001297.0,PG,Comedy
2620,7,longa_metragem,english,USA,15000000.0,61400000.0,R,Adventure
2621,6,longa_metragem,english,USA,15000000.0,101978840.0,R,Comedy
2623,7,longa_metragem,english,USA,15000000.0,73326666.0,PG,Comedy
2624,5,longa_metragem,english,USA,15000000.0,55184721.0,PG-13,Comedy
2625,7,longa_metragem,english,USA,15000000.0,50003300.0,PG,Drama
2627,5,longa_metragem,english,USA,15000000.0,47860214.0,PG-13,Horror
2628,5,longa_metragem,english,USA,15000000.0,47811275.0,PG,Adventure
2630,7,longa_metragem,english,USA,15000000.0,43022524.0,R,Comedy
2631,5,longa_metragem,english,USA,17000000.0,42672630.0,PG,Adventure
2632,6,longa_metragem,english,USA,15000000.0,42919096.0,PG-13,Action
2633,6,longa_metragem,english,USA,15000000.0,42592530.0,PG-13,Comedy
2634,6,longa_metragem,english,USA,15000000.0,40064955.0,R,Horror
2636,6,longa_metragem,english,USA,10000000.0,44886089.0,R,Crime
2637,5,longa_metragem,english,USA,16000000.0,37882551.0,R,Comedy
2638,7,longa_metragem,english,USA,7000000.0,40983001.0,R,Crime
2640,5,longa_metragem,english,USA,15000000.0,35007180.0,PG-13,Action
2642,5,longa_metragem,english,USA,16000000.0,34308901.0,PG-13,Comedy
2643,6,longa_metragem,english,USA,15000000.0,33771174.0,PG-13,Comedy
2645,4,longa_metragem,english,USA,15000000.0,33386128.0,R,Horror
2646,7,longa_metragem,english,USA,15000000.0,37877959.0,R,Adventure
2647,6,longa_metragem,english,USA,15000000.0,32721635.0,R,Crime
2648,6,longa_metragem,english,USA,15000000.0,31585300.0,PG-13,Comedy
2649,4,longa_metragem,english,USA,15000000.0,30259652.0,R,Comedy
2651,8,longa_metragem,english,USA,16000000.0,30857814.0,PG,Adventure
2652,7,longa_metragem,english,USA,15000000.0,30226144.0,PG-13,Biography
2653,7,longa_metragem,english,USA,15000000.0,35054909.0,R,Crime
2655,6,longa_metragem,english,USA,15000000.0,29106737.0,R,Comedy
2657,6,longa_metragem,english,USA,15000000.0,30127963.0,PG,Drama
2658,6,longa_metragem,english,USA,14000000.0,32645546.0,PG,Comedy
2659,7,longa_metragem,english,USA,15000000.0,27441122.0,PG-13,Drama
2660,7,longa_metragem,english,USA,15000000.0,28014536.0,R,Action
2661,4,longa_metragem,english,USA,15000000.0,33860010.0,PG-13,Comedy
2662,4,longa_metragem,english,USA,15000000.0,26421314.0,R,Adventure
2663,6,longa_metragem,english,USA,15000000.0,24881000.0,R,Drama
2665,6,longa_metragem,english,USA,15000000.0,26161406.0,G,Adventure
2667,7,longa_metragem,english,USA,15000000.0,26384919.0,R,Drama
2668,5,longa_metragem,english,USA,15000000.0,22189039.0,R,Action
2669,6,longa_metragem,english,USA,15000000.0,20998709.0,PG,Adventure
2670,5,longa_metragem,english,USA,15000000.0,20801344.0,R,Horror
2671,4,longa_metragem,english,USA,14000000.0,21468807.0,R,Horror
2672,6,longa_metragem,english,USA,15000000.0,19158074.0,PG,Drama
2673,4,longa_metragem,english,USA,20000000.0,18843314.0,PG-13,Action
2674,6,longa_metragem,english,USA,15000000.0,20566327.0,R,Action
2677,7,longa_metragem,english,USA,15000000.0,21383298.0,R,Crime
2678,6,longa_metragem,english,USA,15000000.0,24984868.0,R,Action
2680,7,longa_metragem,english,USA,15000000.0,15700000.0,R,Drama
2681,6,longa_metragem,english,USA,15000000.0,15100000.0,R,Action
2682,6,longa_metragem,english,USA,15000000.0,14938570.0,R,Crime
2684,4,longa_metragem,english,USA,15000000.0,14249005.0,R,Comedy
2685,5,longa_metragem,english,USA,15000000.0,12701880.0,G,Adventure
2687,4,longa_metragem,english,USA,15000000.0,12801190.0,R,Action
2688,6,longa_metragem,english,USA,15000000.0,12549485.0,R,Crime
2689,7,longa_metragem,english,USA,15000000.0,13766014.0,PG-13,Drama
2690,6,longa_metragem,english,USA,15000000.0,13034417.0,PG-13,Drama
2692,6,longa_metragem,english,USA,15000000.0,12212417.0,R,Crime
2693,5,longa_metragem,english,USA,15000000.0,11614236.0,PG-13,Comedy
2694,6,longa_metragem,english,USA,20000000.0,13337299.0,PG-13,Biography
2695,6,longa_metragem,english,USA,15000000.0,10763469.0,PG,Comedy
2697,5,longa_metragem,english,USA,15000000.0,15608545.0,R,Action
2698,5,longa_metragem,english,USA,15000000.0,10443316.0,PG-13,Comedy
2699,5,longa_metragem,english,USA,15000000.0,10494147.0,PG-13,Drama
2701,5,longa_metragem,english,USA,15000000.0,10411980.0,PG,Family
2703,8,longa_metragem,english,USA,15000000.0,17439163.0,R,Comedy
2704,7,longa_metragem,english,USA,15000000.0,9396487.0,R,Drama
2705,6,longa_metragem,english,USA,15000000.0,9059588.0,R,Crime
2706,6,longa_metragem,english,USA,16000000.0,9172810.0,R,Biography
2707,5,longa_metragem,english,USA,15000000.0,8735529.0,PG-13,Comedy
2708,4,longa_metragem,english,USA,20000000.0,8586376.0,R,Comedy
2711,5,longa_metragem,english,USA,15000000.0,8080116.0,PG,Adventure
2713,5,longa_metragem,english,USA,15000000.0,9123834.0,PG-13,Comedy
2714,6,longa_metragem,english,USA,15000000.0,6409206.0,PG-13,Comedy
2715,5,longa_metragem,english,USA,15000000.0,6373693.0,PG-13,Comedy
2716,6,longa_metragem,english,USA,15000000.0,7556708.0,R,Drama
2717,7,longa_metragem,english,USA,15000000.0,5306447.0,PG-13,Comedy
2718,4,longa_metragem,english,USA,15000000.0,5217498.0,PG-13,Drama
2721,7,longa_metragem,english,USA,15000000.0,4235837.0,R,Comedy
2722,6,longa_metragem,english,USA,20000000.0,4002955.0,R,Comedy
2725,6,longa_metragem,english,USA,22000000.0,3247816.0,R,Comedy
2729,5,longa_metragem,english,USA,15000000.0,1953732.0,R,Adventure
2730,6,longa_metragem,english,USA,15000000.0,1954202.0,PG-13,Comedy
2731,6,longa_metragem,english,USA,15000000.0,1294640.0,R,Crime
2736,6,longa_metragem,english,USA,7000000.0,529766.0,R,Crime
2743,6,longa_metragem,english,USA,15000000.0,73548.0,R,Fantasy
2745,5,longa_metragem,english,USA,15000000.0,28870.0,R,Crime
2747,5,longa_metragem,english,USA,15000000.0,20380.0,R,Comedy
2755,8,longa_metragem,english,USA,14600000.0,70906973.0,PG,Comedy
2756,5,longa_metragem,english,USA,14800000.0,66009973.0,R,Comedy
2757,6,longa_metragem,english,USA,14500000.0,46338728.0,PG-13,Drama
2760,8,longa_metragem,english,USA,14400000.0,101157447.0,R,Drama
2763,6,longa_metragem,english,USA,14000000.0,156645693.0,R,Drama
2764,6,longa_metragem,english,USA,14000000.0,178406268.0,R,Comedy
2768,7,longa_metragem,english,USA,14000000.0,70001698.0,R,Biography
2769,6,longa_metragem,english,USA,15000000.0,68856263.0,PG,Adventure
2770,5,longa_metragem,english,USA,15000000.0,51527787.0,R,Horror
2773,5,longa_metragem,english,USA,14000000.0,61356221.0,PG-13,Drama
2776,5,longa_metragem,english,USA,14000000.0,38048637.0,R,Horror
2779,6,longa_metragem,english,USA,14000000.0,34793160.0,PG,Adventure
2780,5,longa_metragem,english,USA,14000000.0,30628981.0,PG-13,Comedy
2782,6,longa_metragem,english,USA,14000000.0,25571351.0,G,Adventure
2783,5,longa_metragem,english,USA,14000000.0,27515786.0,R,Drama
2784,5,longa_metragem,english,USA,14000000.0,25482931.0,R,Action
2785,4,longa_metragem,english,USA,20000000.0,19900000.0,R,Comedy
2788,4,longa_metragem,english,USA,14000000.0,15549702.0,PG-13,Comedy
2789,6,longa_metragem,english,USA,14000000.0,15483540.0,R,Adventure
2790,4,longa_metragem,english,USA,14000000.0,20246959.0,PG-13,Comedy
2791,6,longa_metragem,english,USA,14000000.0,15062898.0,R,Comedy
2793,5,longa_metragem,english,USA,8500000.0,15171475.0,R,Fantasy
2795,6,longa_metragem,english,USA,14000000.0,13640000.0,PG-13,Comedy
2797,4,longa_metragem,english,USA,11000000.0,12610731.0,R,Action
2799,7,longa_metragem,english,USA,14000000.0,11204499.0,R,Drama
2800,5,longa_metragem,english,USA,14000000.0,10397365.0,PG-13,Comedy
2801,5,longa_metragem,english,USA,14000000.0,9402410.0,PG-13,Adventure
2803,7,longa_metragem,english,USA,26000000.0,5459824.0,R,Drama
2804,5,longa_metragem,english,USA,24000000.0,5108820.0,R,Drama
2805,6,longa_metragem,english,USA,14000000.0,4741987.0,R,Drama
2807,3,longa_metragem,english,USA,14000000.0,3100650.0,PG-13,Drama
2815,7,longa_metragem,english,USA,15000000.0,183088.0,R,Comedy
2816,6,longa_metragem,english,USA,14000000.0,46495.0,R,Drama
2818,7,longa_metragem,english,USA,14000000.0,1752214.0,PG,Comedy
2819,7,longa_metragem,english,USA,14000000.0,83025853.0,R,Drama
2821,6,longa_metragem,english,USA,12000000.0,56631572.0,PG-13,Comedy
2822,7,longa_metragem,english,USA,13500000.0,15854988.0,PG-13,Drama
2823,5,longa_metragem,english,USA,14000000.0,12282677.0,R,Comedy
2832,7,longa_metragem,english,USA,13000000.0,123922370.0,R,Biography
2834,1,longa_metragem,english,USA,13000000.0,73000942.0,G,Documentary
2835,8,longa_metragem,english,USA,13000000.0,106952327.0,R,Drama
2837,9,longa_metragem,english,USA,13000000.0,57300000.0,R,Crime
2838,6,longa_metragem,english,USA,13000000.0,91038276.0,PG-13,Drama
2839,5,longa_metragem,english,USA,7000000.0,49369900.0,R,Fantasy
2840,6,longa_metragem,english,USA,13000000.0,61693523.0,PG,Drama
2841,5,longa_metragem,english,USA,13000000.0,46729374.0,PG-13,Comedy
2842,6,longa_metragem,english,USA,13000000.0,44726644.0,R,Action
2843,7,longa_metragem,english,USA,13000000.0,44134898.0,PG-13,Comedy
2844,6,longa_metragem,english,USA,12500000.0,48637684.0,R,Comedy
2845,7,longa_metragem,english,USA,16000000.0,38176108.0,PG-13,Comedy
2846,5,longa_metragem,english,USA,13000000.0,28972187.0,PG-13,Comedy
2847,6,longa_metragem,english,USA,8200000.0,27979400.0,PG-13,Action
2848,6,longa_metragem,english,USA,17000000.0,54257433.0,PG-13,Drama
2849,7,longa_metragem,english,USA,13000000.0,23947.0,R,Sci-Fi
2850,4,longa_metragem,english,USA,13000000.0,60008303.0,PG,Adventure
2851,6,longa_metragem,english,USA,13000000.0,49121934.0,PG-13,Comedy
2852,2,longa_metragem,english,USA,18000000.0,27141959.0,PG,Comedy
